filepath,n_nodes,n_edges,density,perturbation,chalupa_time,chalupa_theta,chalupa_status,chalupa_gap,chalupa_kernel_nodes,chalupa_kernel_edges,chalupa_used_warmstart,chalupa_start_objective,chalupa_improvement_over_start,chalupa_rounds,chalupa_k_start,chalupa_k_final,chalupa_k_rounds,chalupa_kernel_nodes_rounds,chalupa_kernel_edges_rounds,chalupa_round_logs,ilp_time,ilp_theta,ilp_status,ilp_gap,ilp_kernel_nodes,ilp_kernel_edges,ilp_used_warmstart,ilp_start_objective,ilp_improvement_over_start,ilp_rounds,ilp_k_start,ilp_k_final,ilp_k_rounds,ilp_kernel_nodes_rounds,ilp_kernel_edges_rounds,ilp_round_logs,ilp_warmstart_time,ilp_warmstart_theta,ilp_warmstart_status,ilp_warmstart_gap,ilp_warmstart_used,ilp_warmstart_start_objective,ilp_warmstart_improvement_over_start,ilp_warmstart_kernel_nodes,ilp_warmstart_kernel_edges,ilp_warmstart_used_warmstart,ilp_warmstart_rounds,ilp_warmstart_k_start,ilp_warmstart_k_final,ilp_warmstart_k_rounds,ilp_warmstart_kernel_nodes_rounds,ilp_warmstart_kernel_edges_rounds,ilp_warmstart_round_logs,reduced_ilp_time,reduced_ilp_theta,reduced_ilp_status,reduced_ilp_gap,reduced_ilp_kernel_nodes,reduced_ilp_kernel_edges,reduced_ilp_used_warmstart,reduced_ilp_start_objective,reduced_ilp_improvement_over_start,reduced_ilp_rounds,reduced_ilp_k_start,reduced_ilp_k_final,reduced_ilp_k_rounds,reduced_ilp_kernel_nodes_rounds,reduced_ilp_kernel_edges_rounds,reduced_ilp_round_logs,interactive_ilp_time,interactive_ilp_theta,interactive_ilp_status,interactive_ilp_gap,interactive_ilp_rounds,interactive_ilp_k_start,interactive_ilp_k_final,interactive_ilp_k_rounds,interactive_ilp_kernel_nodes,interactive_ilp_kernel_edges,interactive_ilp_kernel_nodes_rounds,interactive_ilp_kernel_edges_rounds,interactive_ilp_round_logs,interactive_ilp_used_warmstart,interactive_ilp_start_objective,interactive_ilp_improvement_over_start,chalupa_quality_ratio,chalupa_absolute_gap,ilp_warmstart_quality_ratio,ilp_warmstart_absolute_gap,reduced_ilp_quality_ratio,reduced_ilp_absolute_gap,interactive_ilp_quality_ratio,interactive_ilp_absolute_gap,quality_ratio,absolute_gap
test_graphs/generated/perturbed/skewed_cliques5_min1_max20_perturbation30.txt,20,46,0.24210526315789474,,0.06588172912597656,8,heuristic,,20,46,False,,,0,,,,[20],[46],"[{'stage': 'heuristic', 'kernel_nodes': 20, 'kernel_edges': 46}]",0.0217592716217041,8,optimal,0.0,20,46,False,,,0,,8,,,,,0.02108931541442871,8,optimal,0.0,True,8,0,20,46,True,0,,8,,,,,0.08970355987548828,6,optimal,0.0,17,94,False,,,1,8,6,"[8, 6]",[17],[94],"[{'round': 1, 'ub': 8, 'reduction_removed_nodes': 3, 'kernel_nodes': 17, 'kernel_edges': 94}]",0.011040687561035156,6,optimal,0.0,2,8,6,"[8, 6]",17,94,"[17, 17]","[94, 94]","[{'round': 1, 'ub': 8, 'kernel_nodes_before': 20, 'kernel_edges_before': 144, 'kernel_nodes': 17, 'kernel_edges': 94, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 6, 'kernel_nodes_before': 17, 'kernel_edges_before': 94, 'kernel_nodes': 17, 'kernel_edges': 94, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.75,-2,0.75,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min1_max20_perturbation80.txt,15,17,0.1619047619047619,,0.04072880744934082,8,heuristic,,15,17,False,,,0,,,,[15],[17],"[{'stage': 'heuristic', 'kernel_nodes': 15, 'kernel_edges': 17}]",0.008301734924316406,8,optimal,0.0,15,17,False,,,0,,8,,,,,0.00824284553527832,8,optimal,0.0,True,8,0,15,17,True,0,,8,,,,,0.04610633850097656,5,optimal,0.0,9,27,False,,,1,8,5,"[8, 5]",[9],[27],"[{'round': 1, 'ub': 8, 'reduction_removed_nodes': 6, 'kernel_nodes': 9, 'kernel_edges': 27}]",0.004407405853271484,5,optimal,0.0,2,8,5,"[8, 5]",9,27,"[9, 9]","[27, 27]","[{'round': 1, 'ub': 8, 'kernel_nodes_before': 15, 'kernel_edges_before': 88, 'kernel_nodes': 9, 'kernel_edges': 27, 'reduction_removed_nodes': 6}, {'round': 2, 'ub': 5, 'kernel_nodes_before': 9, 'kernel_edges_before': 27, 'kernel_nodes': 9, 'kernel_edges': 27, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.625,-3,0.625,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min5_max5_perturbation10.txt,10,17,0.37777777777777777,,0.02835392951965332,4,heuristic,,10,17,False,,,0,,,,[10],[17],"[{'stage': 'heuristic', 'kernel_nodes': 10, 'kernel_edges': 17}]",0.002332925796508789,4,optimal,0.0,10,17,False,,,0,,4,,,,,0.002241849899291992,4,optimal,0.0,True,4,0,10,17,True,0,,4,,,,,0.028739213943481445,0,optimal,0.0,0,0,False,,,1,4,0,"[4, 0]",[0],[0],"[{'round': 1, 'ub': 4, 'reduction_removed_nodes': 10, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0,optimal,0.0,2,4,0,"[4, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 4, 'kernel_nodes_before': 10, 'kernel_edges_before': 28, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 10}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.0,-4,0.0,-4,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min5_max5_perturbation30.txt,10,17,0.37777777777777777,,0.02916240692138672,4,heuristic,,10,17,False,,,0,,,,[10],[17],"[{'stage': 'heuristic', 'kernel_nodes': 10, 'kernel_edges': 17}]",0.002578258514404297,4,optimal,0.0,10,17,False,,,0,,4,,,,,0.00249481201171875,4,optimal,0.0,True,4,0,10,17,True,0,,4,,,,,0.029142379760742188,0,optimal,0.0,0,0,False,,,1,4,0,"[4, 0]",[0],[0],"[{'round': 1, 'ub': 4, 'reduction_removed_nodes': 10, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0,optimal,0.0,2,4,0,"[4, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 4, 'kernel_nodes_before': 10, 'kernel_edges_before': 28, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 10}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.0,-4,0.0,-4,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min5_max5_perturbation80.txt,10,6,0.13333333333333333,,0.024126768112182617,6,heuristic,,10,6,False,,,0,,,,[10],[6],"[{'stage': 'heuristic', 'kernel_nodes': 10, 'kernel_edges': 6}]",0.0026764869689941406,6,optimal,0.0,10,6,False,,,0,,6,,,,,0.0027000904083251953,6,optimal,0.0,True,6,0,10,6,True,0,,6,,,,,0.02762126922607422,3,optimal,0.0,6,12,False,,,1,6,3,"[6, 3]",[6],[12],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 4, 'kernel_nodes': 6, 'kernel_edges': 12}]",0.0017876625061035156,3,optimal,0.0,2,6,3,"[6, 3]",6,12,"[6, 6]","[12, 12]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 10, 'kernel_edges_before': 39, 'kernel_nodes': 6, 'kernel_edges': 12, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 6, 'kernel_edges_before': 12, 'kernel_nodes': 6, 'kernel_edges': 12, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.5,-3,0.5,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min5_max5_perturbation10.txt,15,30,0.2857142857142857,,0.039277076721191406,4,heuristic,,15,30,False,,,0,,,,[15],[30],"[{'stage': 'heuristic', 'kernel_nodes': 15, 'kernel_edges': 30}]",0.007993221282958984,4,optimal,0.0,15,30,False,,,0,,4,,,,,0.007810115814208984,4,optimal,0.0,True,4,0,15,30,True,0,,4,,,,,0.049997568130493164,3,optimal,0.0,14,63,False,,,1,4,3,"[4, 3]",[14],[63],"[{'round': 1, 'ub': 4, 'reduction_removed_nodes': 1, 'kernel_nodes': 14, 'kernel_edges': 63}]",0.004075765609741211,3,optimal,0.0,2,4,3,"[4, 3]",14,63,"[14, 14]","[63, 63]","[{'round': 1, 'ub': 4, 'kernel_nodes_before': 15, 'kernel_edges_before': 75, 'kernel_nodes': 14, 'kernel_edges': 63, 'reduction_removed_nodes': 1}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 14, 'kernel_edges_before': 63, 'kernel_nodes': 14, 'kernel_edges': 63, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.75,-1,0.75,-1,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min5_max5_perturbation30.txt,15,25,0.23809523809523808,,0.042659759521484375,7,heuristic,,15,25,False,,,0,,,,[15],[25],"[{'stage': 'heuristic', 'kernel_nodes': 15, 'kernel_edges': 25}]",0.005766153335571289,7,optimal,0.0,15,25,False,,,0,,7,,,,,0.005671977996826172,7,optimal,0.0,True,7,0,15,25,True,0,,7,,,,,0.04806780815124512,3,optimal,0.0,9,23,False,,,1,7,3,"[7, 3]",[9],[23],"[{'round': 1, 'ub': 7, 'reduction_removed_nodes': 6, 'kernel_nodes': 9, 'kernel_edges': 23}]",0.002316713333129883,3,optimal,0.0,2,7,3,"[7, 3]",9,23,"[9, 9]","[23, 23]","[{'round': 1, 'ub': 7, 'kernel_nodes_before': 15, 'kernel_edges_before': 80, 'kernel_nodes': 9, 'kernel_edges': 23, 'reduction_removed_nodes': 6}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 9, 'kernel_edges_before': 23, 'kernel_nodes': 9, 'kernel_edges': 23, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.42857142857142855,-4,0.42857142857142855,-4,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min5_max5_perturbation80.txt,15,27,0.2571428571428571,,0.04478287696838379,6,heuristic,,15,27,False,,,0,,,,[15],[27],"[{'stage': 'heuristic', 'kernel_nodes': 15, 'kernel_edges': 27}]",0.004464387893676758,6,optimal,0.0,15,27,False,,,0,,6,,,,,0.004441976547241211,6,optimal,0.0,True,6,0,15,27,True,0,,6,,,,,0.0496983528137207,4,optimal,0.0,10,28,False,,,1,6,4,"[6, 4]",[10],[28],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 5, 'kernel_nodes': 10, 'kernel_edges': 28}]",0.002458333969116211,4,optimal,0.0,2,6,4,"[6, 4]",10,28,"[10, 10]","[28, 28]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 15, 'kernel_edges_before': 78, 'kernel_nodes': 10, 'kernel_edges': 28, 'reduction_removed_nodes': 5}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 10, 'kernel_edges_before': 28, 'kernel_nodes': 10, 'kernel_edges': 28, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.6666666666666666,-2,0.6666666666666666,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min5_max5_perturbation10.txt,25,48,0.16,,0.07368683815002441,9,heuristic,,25,48,False,,,0,,,,[25],[48],"[{'stage': 'heuristic', 'kernel_nodes': 25, 'kernel_edges': 48}]",0.05093646049499512,9,optimal,0.0,25,48,False,,,0,,9,,,,,0.05051708221435547,9,optimal,0.0,True,9,0,25,48,True,0,,9,,,,,0.1653122901916504,6,optimal,0.0,22,191,False,,,1,9,6,"[9, 6]",[22],[191],"[{'round': 1, 'ub': 9, 'reduction_removed_nodes': 3, 'kernel_nodes': 22, 'kernel_edges': 191}]",0.06831049919128418,6,optimal,0.0,2,9,6,"[9, 6]",22,191,"[22, 22]","[191, 191]","[{'round': 1, 'ub': 9, 'kernel_nodes_before': 25, 'kernel_edges_before': 252, 'kernel_nodes': 22, 'kernel_edges': 191, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 6, 'kernel_nodes_before': 22, 'kernel_edges_before': 191, 'kernel_nodes': 22, 'kernel_edges': 191, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.6666666666666666,-3,0.6666666666666666,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min5_max5_perturbation30.txt,25,46,0.15333333333333332,,0.07923436164855957,11,heuristic,,25,46,False,,,0,,,,[25],[46],"[{'stage': 'heuristic', 'kernel_nodes': 25, 'kernel_edges': 46}]",0.0691370964050293,11,optimal,0.0,25,46,False,,,0,,11,,,,,0.06894207000732422,11,optimal,0.0,True,11,0,25,46,True,0,,11,,,,,0.1294243335723877,9,optimal,0.0,20,155,False,,,1,11,9,"[11, 9]",[20],[155],"[{'round': 1, 'ub': 11, 'reduction_removed_nodes': 5, 'kernel_nodes': 20, 'kernel_edges': 155}]",0.02956843376159668,9,optimal,0.0,2,11,9,"[11, 9]",20,155,"[20, 20]","[155, 155]","[{'round': 1, 'ub': 11, 'kernel_nodes_before': 25, 'kernel_edges_before': 254, 'kernel_nodes': 20, 'kernel_edges': 155, 'reduction_removed_nodes': 5}, {'round': 2, 'ub': 9, 'kernel_nodes_before': 20, 'kernel_edges_before': 155, 'kernel_nodes': 20, 'kernel_edges': 155, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.8181818181818182,-2,0.8181818181818182,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min5_max5_perturbation80.txt,25,54,0.18,,0.09832596778869629,11,heuristic,,25,54,False,,,0,,,,[25],[54],"[{'stage': 'heuristic', 'kernel_nodes': 25, 'kernel_edges': 54}]",0.05310678482055664,11,optimal,0.0,25,54,False,,,0,,11,,,,,0.052620887756347656,11,optimal,0.0,True,11,0,25,54,True,0,,11,,,,,0.21865034103393555,10,optimal,0.0,23,203,False,,,1,12,10,"[12, 10]",[23],[203],"[{'round': 1, 'ub': 12, 'reduction_removed_nodes': 2, 'kernel_nodes': 23, 'kernel_edges': 203}]",0.06221961975097656,10,optimal,0.0,2,11,10,"[11, 10]",23,203,"[23, 23]","[203, 203]","[{'round': 1, 'ub': 11, 'kernel_nodes_before': 25, 'kernel_edges_before': 246, 'kernel_nodes': 23, 'kernel_edges': 203, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 10, 'kernel_nodes_before': 23, 'kernel_edges_before': 203, 'kernel_nodes': 23, 'kernel_edges': 203, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.9090909090909091,-1,0.9090909090909091,-1,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min5_max11_perturbation10.txt,14,37,0.4065934065934066,,0.0438387393951416,4,heuristic,,14,37,False,,,0,,,,[14],[37],"[{'stage': 'heuristic', 'kernel_nodes': 14, 'kernel_edges': 37}]",0.005074262619018555,4,optimal,0.0,14,37,False,,,0,,4,,,,,0.0031511783599853516,4,optimal,0.0,True,4,0,14,37,True,0,,4,,,,,0.048691749572753906,3,optimal,0.0,11,31,False,,,1,4,3,"[4, 3]",[11],[31],"[{'round': 1, 'ub': 4, 'reduction_removed_nodes': 3, 'kernel_nodes': 11, 'kernel_edges': 31}]",0.0035178661346435547,3,optimal,0.0,2,4,3,"[4, 3]",11,31,"[11, 11]","[31, 31]","[{'round': 1, 'ub': 4, 'kernel_nodes_before': 14, 'kernel_edges_before': 54, 'kernel_nodes': 11, 'kernel_edges': 31, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 11, 'kernel_edges_before': 31, 'kernel_nodes': 11, 'kernel_edges': 31, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.75,-1,0.75,-1,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min5_max11_perturbation30.txt,10,15,0.3333333333333333,,0.027254104614257812,4,heuristic,,10,15,False,,,0,,,,[10],[15],"[{'stage': 'heuristic', 'kernel_nodes': 10, 'kernel_edges': 15}]",0.0025589466094970703,4,optimal,0.0,10,15,False,,,0,,4,,,,,0.0025327205657958984,4,optimal,0.0,True,4,0,10,15,True,0,,4,,,,,0.027529001235961914,0,optimal,0.0,0,0,False,,,1,4,0,"[4, 0]",[0],[0],"[{'round': 1, 'ub': 4, 'reduction_removed_nodes': 10, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0,optimal,0.0,2,4,0,"[4, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 4, 'kernel_nodes_before': 10, 'kernel_edges_before': 30, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 10}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.0,-4,0.0,-4,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min5_max11_perturbation80.txt,13,14,0.1794871794871795,,0.03269147872924805,6,heuristic,,13,14,False,,,0,,,,[13],[14],"[{'stage': 'heuristic', 'kernel_nodes': 13, 'kernel_edges': 14}]",0.004627227783203125,6,optimal,0.0,13,14,False,,,0,,6,,,,,0.0027174949645996094,6,optimal,0.0,True,6,0,13,14,True,0,,6,,,,,0.03334307670593262,0,optimal,0.0,0,0,False,,,1,6,0,"[6, 0]",[0],[0],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 13, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0,optimal,0.0,2,6,0,"[6, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 13, 'kernel_edges_before': 64, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 13}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.0,-6,0.0,-6,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min5_max11_perturbation10.txt,22,71,0.30735930735930733,,0.07645773887634277,6,heuristic,,22,71,False,,,0,,,,[22],[71],"[{'stage': 'heuristic', 'kernel_nodes': 22, 'kernel_edges': 71}]",0.021647214889526367,6,optimal,0.0,22,71,False,,,0,,6,,,,,0.012387990951538086,6,optimal,0.0,True,6,0,22,71,True,0,,6,,,,,0.09725522994995117,3,optimal,0.0,18,101,False,,,1,6,3,"[6, 3]",[18],[101],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 4, 'kernel_nodes': 18, 'kernel_edges': 101}]",0.009996175765991211,3,optimal,0.0,2,6,3,"[6, 3]",18,101,"[18, 18]","[101, 101]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 22, 'kernel_edges_before': 160, 'kernel_nodes': 18, 'kernel_edges': 101, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 18, 'kernel_edges_before': 101, 'kernel_nodes': 18, 'kernel_edges': 101, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.5,-3,0.5,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min5_max11_perturbation30.txt,18,41,0.2679738562091503,,0.05757284164428711,7,heuristic,,18,41,False,,,0,,,,[18],[41],"[{'stage': 'heuristic', 'kernel_nodes': 18, 'kernel_edges': 41}]",0.01621389389038086,7,optimal,0.0,18,41,False,,,0,,7,,,,,0.016074419021606445,7,optimal,0.0,True,7,0,18,41,True,0,,7,,,,,0.06489443778991699,4,optimal,0.0,12,40,False,,,1,7,4,"[7, 4]",[12],[40],"[{'round': 1, 'ub': 7, 'reduction_removed_nodes': 6, 'kernel_nodes': 12, 'kernel_edges': 40}]",0.0043752193450927734,4,optimal,0.0,2,7,4,"[7, 4]",12,40,"[12, 12]","[40, 40]","[{'round': 1, 'ub': 7, 'kernel_nodes_before': 18, 'kernel_edges_before': 112, 'kernel_nodes': 12, 'kernel_edges': 40, 'reduction_removed_nodes': 6}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 12, 'kernel_edges_before': 40, 'kernel_nodes': 12, 'kernel_edges': 40, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.5714285714285714,-3,0.5714285714285714,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min5_max11_perturbation80.txt,19,28,0.16374269005847952,,0.0543513298034668,9,heuristic,,19,28,False,,,0,,,,[19],[28],"[{'stage': 'heuristic', 'kernel_nodes': 19, 'kernel_edges': 28}]",0.031476497650146484,9,optimal,0.0,19,28,False,,,0,,9,,,,,0.031021833419799805,9,optimal,0.0,True,9,0,19,28,True,0,,9,,,,,0.0615842342376709,5,optimal,0.0,11,37,False,,,1,9,5,"[9, 5]",[11],[37],"[{'round': 1, 'ub': 9, 'reduction_removed_nodes': 8, 'kernel_nodes': 11, 'kernel_edges': 37}]",0.0027620792388916016,5,optimal,0.0,2,9,5,"[9, 5]",11,37,"[11, 11]","[37, 37]","[{'round': 1, 'ub': 9, 'kernel_nodes_before': 19, 'kernel_edges_before': 143, 'kernel_nodes': 11, 'kernel_edges': 37, 'reduction_removed_nodes': 8}, {'round': 2, 'ub': 5, 'kernel_nodes_before': 11, 'kernel_edges_before': 37, 'kernel_nodes': 11, 'kernel_edges': 37, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.5555555555555556,-4,0.5555555555555556,-4,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min5_max11_perturbation10.txt,36,115,0.18253968253968253,,0.15577006340026855,10,heuristic,,36,115,False,,,0,,,,[36],[115],"[{'stage': 'heuristic', 'kernel_nodes': 36, 'kernel_edges': 115}]",0.2954375743865967,10,optimal,0.0,36,115,False,,,0,,10,,,,,0.3003096580505371,10,optimal,0.0,True,10,0,36,115,True,0,,10,,,,,0.5050957202911377,8,optimal,0.0,31,374,False,,,1,10,8,"[10, 8]",[31],[374],"[{'round': 1, 'ub': 10, 'reduction_removed_nodes': 5, 'kernel_nodes': 31, 'kernel_edges': 374}]",0.27783870697021484,8,optimal,0.0,2,10,8,"[10, 8]",31,374,"[31, 31]","[374, 374]","[{'round': 1, 'ub': 10, 'kernel_nodes_before': 36, 'kernel_edges_before': 515, 'kernel_nodes': 31, 'kernel_edges': 374, 'reduction_removed_nodes': 5}, {'round': 2, 'ub': 8, 'kernel_nodes_before': 31, 'kernel_edges_before': 374, 'kernel_nodes': 31, 'kernel_edges': 374, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.8,-2,0.8,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min5_max11_perturbation30.txt,36,130,0.20634920634920634,,0.18317818641662598,11,heuristic,,36,130,False,,,0,,,,[36],[130],"[{'stage': 'heuristic', 'kernel_nodes': 36, 'kernel_edges': 130}]",0.478468656539917,11,optimal,0.0,36,130,False,,,0,,11,,,,,0.48717260360717773,11,optimal,0.0,True,11,0,36,130,True,0,,11,,,,,0.7548732757568359,11,optimal,0.0,35,467,False,,,1,11,11,"[11, 11]",[35],[467],"[{'round': 1, 'ub': 11, 'reduction_removed_nodes': 1, 'kernel_nodes': 35, 'kernel_edges': 467}]",0.47986388206481934,11,optimal,0.0,1,11,11,"[11, 11]",35,467,[35],[467],"[{'round': 1, 'ub': 11, 'kernel_nodes_before': 36, 'kernel_edges_before': 500, 'kernel_nodes': 35, 'kernel_edges': 467, 'reduction_removed_nodes': 1}]",False,,,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min5_max11_perturbation80.txt,32,91,0.18346774193548387,,0.1530759334564209,14,heuristic,,32,91,False,,,0,,,,[32],[91],"[{'stage': 'heuristic', 'kernel_nodes': 32, 'kernel_edges': 91}]",0.4484372138977051,14,optimal,0.0,32,91,False,,,0,,14,,,,,0.5030772686004639,14,optimal,0.0,True,14,0,32,91,True,0,,14,,,,,0.25203824043273926,10,optimal,0.0,25,225,False,,,1,14,10,"[14, 10]",[25],[225],"[{'round': 1, 'ub': 14, 'reduction_removed_nodes': 7, 'kernel_nodes': 25, 'kernel_edges': 225}]",0.07318615913391113,10,optimal,0.0,2,14,10,"[14, 10]",25,225,"[25, 25]","[225, 225]","[{'round': 1, 'ub': 14, 'kernel_nodes_before': 32, 'kernel_edges_before': 405, 'kernel_nodes': 25, 'kernel_edges': 225, 'reduction_removed_nodes': 7}, {'round': 2, 'ub': 10, 'kernel_nodes_before': 25, 'kernel_edges_before': 225, 'kernel_nodes': 25, 'kernel_edges': 225, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.7142857142857143,-4,0.7142857142857143,-4,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min5_max20_perturbation10.txt,21,97,0.46190476190476193,,0.09071993827819824,4,heuristic,,21,97,False,,,0,,,,[21],[97],"[{'stage': 'heuristic', 'kernel_nodes': 21, 'kernel_edges': 97}]",0.004445314407348633,4,optimal,0.0,21,97,False,,,0,,4,,,,,0.004472494125366211,4,optimal,0.0,True,4,0,21,97,True,0,,4,,,,,0.09899282455444336,3,optimal,0.0,17,71,False,,,1,4,3,"[4, 3]",[17],[71],"[{'round': 1, 'ub': 4, 'reduction_removed_nodes': 4, 'kernel_nodes': 17, 'kernel_edges': 71}]",0.0030171871185302734,3,optimal,0.0,2,4,3,"[4, 3]",17,71,"[17, 17]","[71, 71]","[{'round': 1, 'ub': 4, 'kernel_nodes_before': 21, 'kernel_edges_before': 113, 'kernel_nodes': 17, 'kernel_edges': 71, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 17, 'kernel_edges_before': 71, 'kernel_nodes': 17, 'kernel_edges': 71, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.75,-1,0.75,-1,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min5_max20_perturbation30.txt,15,40,0.38095238095238093,,0.05047154426574707,5,heuristic,,15,40,False,,,0,,,,[15],[40],"[{'stage': 'heuristic', 'kernel_nodes': 15, 'kernel_edges': 40}]",0.005307912826538086,5,optimal,0.0,15,40,False,,,0,,5,,,,,0.0053675174713134766,5,optimal,0.0,True,5,0,15,40,True,0,,5,,,,,0.05470681190490723,3,optimal,0.0,10,24,False,,,1,5,3,"[5, 3]",[10],[24],"[{'round': 1, 'ub': 5, 'reduction_removed_nodes': 5, 'kernel_nodes': 10, 'kernel_edges': 24}]",0.0024886131286621094,3,optimal,0.0,2,5,3,"[5, 3]",10,24,"[10, 10]","[24, 24]","[{'round': 1, 'ub': 5, 'kernel_nodes_before': 15, 'kernel_edges_before': 65, 'kernel_nodes': 10, 'kernel_edges': 24, 'reduction_removed_nodes': 5}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 10, 'kernel_edges_before': 24, 'kernel_nodes': 10, 'kernel_edges': 24, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.6,-2,0.6,-2,1.0,0
